,Correct_Univ_1(my.harvard),org_id_1,Correct_Univ_2(my.harvard),org_id_2,Tested_Univ(madris),institution_id,Best_Rating
717,"('UNIVERSIDADAUTONOMADEMADRID', 80)",1000047540,"('UNIVERSIDADAUTOCOAHUILA', 78)",1000046145,UNIVERSIDADAUTONOMADECHIAPAS,3319,80
1107,"('NEPALMEDICALCOLLEGE', 80)",1000049759,"('TERNAMEDICALCOLLEGE', 80)",1000049922,CHENGDEMEDICALCOLLEGE,4292,80
1114,"('MEDICALCOLLEGEOHIO', 80)",1000047015,"('BJMEDICALCOLLEGE', 79)",1000048824,JIAMUSIMEDICALCOLLEGEHEILONGJIANG,4312,80
1219,"('KUSCHOOLOFMEDICINE', 80)",SF000001482,"('GISCHOOL', 79)",1000039966,HEALTHSCIENCEUNIVERSITYOFMONGOLIASCHOOLOFMEDICINE,5377,80
1220,"('OMANMEDICALCOLLEGE', 80)",1000049918,"('GOAMEDICALCOLLEGE', 79)",1000046725,CHRISTIANMEDICALCOLLEGEPUNJABU,5403,80
1213,"('KUSCHOOLOFMEDICINE', 80)",SF000001482,"('GISCHOOL', 79)",1000039966,HOFSTRANORTHSHORELIJSCHOOLOFMEDICINE,5373,80
1750,"('KJSOMAIYAMEDICALCOLLEGE', 80)",1000049381,"('OMANMEDICALCOLLEGE', 80)",1000049918,KWEIYANGMEDICALCOLLEGE,1540,80
1120,"('SCHOOLONE', 80)",1000027703,"('ISCHOOL', 77)",1000002555,IGNACIOASANTOSMEDICALSCHOOLMONTERREY,4341,80
1238,"('UMASSMEDICALSCHOOL', 80)",1000048774,"('ISCHOOL', 77)",1000002555,YAMANASHIMEDICALSCHOOL,4391,80
1081,"('UNIVERSITYOFTULSA', 80)",1000045173,"('UNIVERSITYOFLAGOS', 80)",1000048840,UNIVERSITYOFULUDAGBURSA,4232,80
1886,"('UNIVERSITYOFTWENTE', 80)",1000000426,"('UNIVERSITYOFEXETER', 80)",1000046180,UNIVERSITYOFWESTERNONTARIOFACULTYOFMEDICINE,3844,80
188,"('OCCIDENTALCOLLEGE', 80)",1000043636,"('RVDENTALCOLLEGE', 79)",1000049035,TOKYODENTALCOLLEGE,2933,80
624,"('UNIVERSITYOFILORIN', 80)",1000049022,"('UNIVERSITYOFZILINA', 80)",1000049126,UNIVERSITYOFILLINOISCOLOFMEDICINE,3067,80
735,"('UNIVERSIDADDEGUANAJUATO', 80)",1000049597,"('UNIVERSITYOFGUAYAQUIL', 79)",1000049672,UNIVERSIDADDEGUAYAQUIL,3344,80
1852,"('UNIVERSITYOFNEWCASTLE', 80)",1000047668,"('UNIVERSITYOFTAMPERE', 79)",1000000154,UNIVERSITYOFNEWHAMPSHIRE,3136,80
707,"('OCTOBER6UNIVERSITY', 80)",1000049841,"('BETHELUNIVERSITY', 79)",1000040539,OCTOBER6THUNIVERSITYFACULTYOFMEDICINE,5146,80
179,"('UNIVERSITYOFCALGARY', 80)",SF000000352,"('UNIVERSITYOFCALABAR', 80)",1000049021,UNIVERSITYOFCAGLIARIFACULTYOFMEDICINE,5320,80
1314,"('UNIVERSITYOFMYSORE', 80)",1000047664,"('UNIVERSITYOFKENT', 79)",1000046184,UNIVERSITYOFMONTREALFACULTYOFMEDICINE,3658,80
1626,"('KUSCHOOLOFMEDICINE', 80)",SF000001482,"('ISCHOOL', 77)",1000002555,UNIVERSITYCENTRALDELCARIBESCHOOLOFMEDICINE,5501,80
450,"('DCACADEMY', 80)",1000004059,"('COASTALACADEMY', 79)",1000003924,USCOASTGUARDACADEMY,3296,80
1448,"('STMARYSUNIVERSITYMN', 80)",1000044565,"('UNIVERSITYOFSALENTO', 80)",1000049314,STMARYSUNIVERSITYOFSANANTONIO,2774,80
40,"('KASTURBAMEDICALCOLLEGE', 80)",1000048946,"('LADYHARDINGEMEDICALCOLLEGE', 78)",1000048804,KAOSHIUNGMEDICALCOLLEGE,4930,80
549,"('CSACADEMY', 80)",1000010737,"('AACADEMY', 79)",1000029724,BUSINESSACADEMYMANNHEIM,5318,80
27,"('GRANTMEDICALCOLLEGE', 80)",1000049336,"('ASHLANDUNIVERSITY', 79)",1000040359,RNTMEDICALCOLLEGERAJASTHANUNIVERSITY,5075,80
30,"('KUSCHOOLOFMEDICINE', 80)",SF000001482,"('GISCHOOL', 79)",1000039966,ALBERT-SZENT-GYORGYSCHOOLOFMEDICINE,4846,80
1614,"('AUTONOMOUSUNIVERSITYSINALOA', 80)",1000049165,"('POSTUNIVERSITY', 77)",1000043885,AUTONOMOUSUNIVERSITYOFMEXICO,163,80
78,"('KUSCHOOLOFMEDICINE', 80)",SF000001482,"('UNIVERSITYOFGRAZ', 79)",1000042193,UNIVERSITYOFCARABOBASCHOOLOFMEDICINE,3507,80
943,"('TERNAMEDICALCOLLEGE', 80)",1000049922,"('GOAMEDICALCOLLEGE', 79)",1000046725,TATAMEMORIALMEDICALCOLLEGE,4614,80
2080,"('ASHSCHOOL', 80)",1000002806,"('KUSCHOOLOFMEDICINE', 80)",SF000001482,JOSEMARIAVARGASSCHOOLOFMEDICINE,1423,80
799,"('UNIVERSITYOFTIRANA', 80)",1000048835,"('UNIVERSITYOFUTAH', 79)",1000045175,UNIVERSITYOFTANTAFACULTYOFMEDICINE,3792,80
469,"('PIMAMEDICALINSTITUTE', 80)",1000048784,"('TALMUDICALINSTITUTE', 77)",1000022388,PETROGRADMEDICALINSTITUTE,2343,80
476,"('PHILLIPSUNIVERSITY', 80)",1000047209,"('ELLISUNIVERSITY', 72)",1000041603,PHILIPPS-UNIVERSITATMARBURG,2350,80
1362,"('SHANDONGUNIVERSITY', 80)",1000048845,"('UPCOLLEGEOFMEDICINE', 80)",1000049095,KWANDONGUNIVERSITYCOLLEGEOFMEDICINE,4981,80
509,"('UNIVERSITYOFDAMMAM', 80)",1000049048,"('UNIVERSITYOFMARY', 79)",1000045234,UNIVERSITYOFDAMASCUSFACULTYOFMEDICINE,3528,80
2027,"('MEDICALCOLLEGEOHIO', 80)",1000047015,"('DOWMEDICALCOLLEGE', 79)",1000046905,GANDHIMEDICALCOLLEGEBHOPALU,1050,80
998,"('MEDICALCOLLEGEOHIO', 80)",1000047015,"('BJMEDICALCOLLEGE', 79)",1000048824,MEDICALCOLLEGEOFINNERMONGOLIANREGION,1824,80
1583,"('OMANMEDICALCOLLEGE', 80)",1000049918,"('GOAMEDICALCOLLEGE', 79)",1000046725,BEIJINGSECONDMEDICALCOLLEGE,214,80
396,"('OMANMEDICALCOLLEGE', 80)",1000049918,"('GOAMEDICALCOLLEGE', 79)",1000046725,NATIONALKWEI-YANGMEDICALCOLLEGE,2021,80
2032,"('GEORGIASTATEUNIVERSITY', 80)",1000041886,"('AUGUSTAUNIVERSITY', 80)",1000049427,GEORG-AUGUST-UNIVERSITY,1062,80
2036,"('MOREHOUSESCHOOLOFMEDICINE', 80)",1000049242,"('MOREHOUSESCHOOLOFMEDICINE', 80)",1000049242,GODFREYHUGGINSSCHOOLOFMEDICINE,1086,80
365,"('KUSCHOOLOFMEDICINE', 80)",SF000001482,"('GISCHOOL', 79)",1000039966,NORTHERNONTARIOSCHOOLOFMEDICINE,4953,80
1429,"('KEYSCHOOL', 80)",1000014562,"('KUSCHOOLOFMEDICINE', 80)",SF000001482,TECHNOLOGICALUNIVERSITYOFMONTERREYSCHOOLOFMEDICINE,2886,80
33,"('UNIVERSITYOFLIBERIA', 80)",SF000001143,"('UNIVERSITYOFBERNE', 79)",1000047608,UNIVERSITYOFIBEROAMERICAFACULTYOFMEDICINE,5095,80
906,"('UPCOLLEGEOFMEDICINE', 80)",1000049095,"('ELTHAMCOLLEGE', 73)",1000037132,COLLEGEOFMEDICINE&ALLIEDHEALTH,5436,80
1410,"('PALOMARCOLLEGE', 80)",1000000593,"('SAINTGLORIACOLLEGE', 76)",1000035537,POINTLOMACOLLEGE,2362,80
959,"('UNIVSANFRANCISCO', 80)",1000045133,"('UNIVERSITYOFKARACHI', 79)",1000047643,UNIVERSITYOFSANFRANCISCO,5460,80
783,"('UNIVERSITYOFTIRANA', 80)",1000048835,"('GRANTMEDICALCOLLEGE', 80)",1000049336,UNIVERSITYOFIRANMEDICALCOLLEGE,5124,80
319,"('OMANMEDICALCOLLEGE', 80)",1000049918,"('GOAMEDICALCOLLEGE', 79)",1000046725,BANKURASAMMILANIMEDICALCOLLEGE,5396,80
441,"('UNIVERSITYOFILORIN', 80)",1000049022,"('KUSCHOOLOFMEDICINE', 80)",SF000001482,UNIVERSITYOFVIRGINIASCHOOLOFMEDICINE,3266,80
270,"('OMANMEDICALCOLLEGE', 80)",1000049918,"('GOAMEDICALCOLLEGE', 79)",1000046725,ALBANYMEDICALCOLLEGEOFUNIONU,56,80
111,"('UNIVERSITYOFTHEARTS', 80)",1000045252,"('UNIVERSITYOFTHEEAST', 80)",1000047706,DELLMEDICALCOLLUNIVERSITYOFTEXAS,5538,80
1294,"('HAYATMEDICALCOLLEGE', 80)",1000049495,"('GOAMEDICALCOLLEGE', 79)",1000046725,RANGARAYAMEDICALCOLLEGEANDHRAU,2426,80
1925,"('UNIVERSITYOFPANAMA', 80)",1000049767,"('UNIVERSITYOFTAMPA', 79)",1000045249,UNIVERSITYOFSANMARTINFACULTYOFMEDICINE,5020,80
1297,"('INDIRAGANDHIMEDICALCOLLEGE', 80)",1000049099,"('BJMEDICALCOLLEGE', 79)",1000048824,RAWALPINDIMEDICALCOLLEGE,2429,80
293,"('OMANMEDICALCOLLEGE', 80)",1000049918,"('OSMANIAMEDICALCOLLEGE', 79)",1000047177,CHANGZHIMEDICALCOLLEGE,5249,80
422,"('UNIVERSITYOFTWENTE', 80)",1000000426,"('UNIVERSITYOFATHENS', 80)",1000047599,UNIVERSITYOFTENNESSEEHEALTHSCIENCECTRSCHOOLOFMEDICINE,3233,80
2098,"('KASTURBAMEDICALCOLLEGE', 80)",1000048946,"('LADYHARDINGEMEDICALCOLLEGE', 78)",1000048804,KAOHSIUNGMEDICALCOLLEGE,1453,80
1660,"('WVIRGSCHOFOSTEOPATHICMEDIC', 80)",1000000730,"('GISCHOOL', 79)",1000039966,WESTVIRGINIASCHOOLOFOSTEOPATHICMEDICINE,4233,80
1935,"('NEPALMEDICALCOLLEGE', 80)",1000049759,"('OMANMEDICALCOLLEGE', 80)",1000049918,CALCUTTANATIONALMEDICALCOLLEGE-CALCUTTAU,340,80
970,"('HAYATMEDICALCOLLEGE', 80)",1000049495,"('BJMEDICALCOLLEGE', 79)",1000048824,CHENGALPATTUMEDICALCOLLEGE,4676,80
1302,"('UNIVERSITYOFLIBERIA', 80)",SF000001143,"('UNIVERSITYOFBERNE', 79)",1000047608,UNIVERSITYOFALBERTAFACULTYOFMEDICINE,3435,80
827,"('UPCOLLEGEOFMEDICINE', 80)",1000049095,"('SANJUANCOLLEGE', 71)",1000000626,CHANGGUNGCOLLEGEOFMEDICINE&TECHNOLOGY,4437,80
1944,"('MEDICALCOLLEGEOHIO', 80)",1000047015,"('GOAMEDICALCOLLEGE', 79)",1000046725,CAPITALMEDICALCOLLEGEOFCHINA,381,80
93,"('PONCESCHOOLOFMEDICINE', 80)",1000047220,"('ISCHOOL', 77)",1000002555,FHNETTERSCHOOLOFMEDICINE,5425,80
311,"('UNIVERSITYOFPANAMA', 80)",1000049767,"('UNIVERSITYOFGHANA', 79)",1000047629,UNIVERSITYOFSANAAFACOFMEDICINE,5331,80
965,"('TERNAMEDICALCOLLEGE', 80)",1000049922,"('GOAMEDICALCOLLEGE', 79)",1000046725,WENZHOUMEDICALCOLLEGE,4655,80
417,"('KUSCHOOLOFMEDICINE', 80)",SF000001482,"('GISCHOOL', 79)",1000039966,UNIVERSITYOFSOUTHERNCALIFORNIASCHOOLOFMEDICINE,3222,80
1458,"('UNIVDISTRICTOFCOLUMBIA', 80)",1000044984,"('UNIVERSITYOFATHENS', 80)",1000047599,UNIVERSITYOFTHEDISTRICTOFCOLUMBIA,5048,80
1955,"('OMANMEDICALCOLLEGE', 80)",1000049918,"('GOAMEDICALCOLLEGE', 79)",1000046725,CHRISTIANMEDICALCOLLEGEMADRASU,501,80
1827,"('UNIVERSITYOFBONN', 79)",1000047266,"('UNIVERSITYOFMILAN', 79)",1000049205,UNIVERSITYOFMINNESOTAMEDICALSCHOOL,3110,79
1834,"('UNIVERSITYOFGRAZ', 79)",1000042193,"('UNIVERSITYOFMARY', 79)",1000045234,UNIVERSITYOFZAGREBMEDICALSCHOOL,3852,79
2120,"('GOAMEDICALCOLLEGE', 79)",1000046725,"('MEDICALCOLLEGEOHIO', 79)",1000047015,LONDONHOSPITALMEDICALCOLLEGE,1640,79
830,"('BJMEDICALCOLLEGE', 79)",1000048824,"('NRSMEDICALCOLLEGE', 79)",1000049267,FATHERMULLERMEDICALCOLLEGE,5314,79
2072,"('UNIVERSITYOFMIAMI', 79)",1000045035,"('UNIVERSITYOFMARY', 79)",1000045234,JOHANNESGUTENBERG-UNIVERSITYOFMAINZ,1400,79
1837,"('UNIVMISSISSIPPI', 79)",1000045046,"('UNIVERSITYOFJOS', 78)",1000049219,UNIVERSITYOFMISSISSIPPI,3115,79
885,"('TALENTIA', 79)",SF000000004,"('ISCHOOL', 77)",1000002555,UNIVERSITYCOLLHOSPITALDENTALSCHOOLLONDON,3418,79
1078,"('UNIVERSITYOFUTAH', 79)",1000045175,"('UNIVERSITYOFBUEA', 79)",1000047613,UNIVERSITYOFTEXASRIOGRANDEVALLEYMEDICALSCHOOL,5540,79
2104,"('UNIVERSITYOFUTAH', 79)",1000045175,"('UNIVERSITYOFOSLO', 79)",1000046125,UNIVERSITYOFSOUTHALABAMACOLOFMEDICINE,3203,79
833,"('UNIVERSITYOFBATH', 79)",1000046167,"('UNIVERSITYOFHAIFA', 79)",1000047632,UNIVERSITYOFHAITIFACULTYOFMEDICINE,5390,79
165,"('GOAMEDICALCOLLEGE', 79)",1000046725,"('MEDICALCOLLEGEOHIO', 79)",1000047015,SIRSALIMULLAHMEDICALCOLLEGE,2639,79
869,"('UCLAMEDICALSCHOOL', 79)",1000048726,"('MAYOMEDICALSCHOOL', 79)",1000048837,HULLYORKMEDICALSCHOOL,5298,79
1821,"('UNIVERSITYOFROUEN', 79)",1000000703,"('UNIVERSITYOFTROMSØ', 79)",1000049320,UNIVERSITYOFROMEFACULTYOFMEDICINE&SURGERY,3742,79
26,"('GOAMEDICALCOLLEGE', 79)",1000046725,"('BJMEDICALCOLLEGE', 79)",1000048824,QUAID-E-AZAMMEDICALCOLLEGE,4518,79
860,"('UNIVJUAREZESTADODURANGO', 79)",1000049070,"('UNIVERSIDADEIA', 77)",1000049810,UNIVERSIDADJUAREZDELESTADODEDURANGO,3361,79
22,"('MEDICALCOLLEGEOHIO', 79)",1000047015,"('BJMEDICALCOLLEGE', 79)",1000048824,VARDHMANMAHAVIRMEDICALCOLLEGE,5072,79
167,"('BJMEDICALCOLLEGE', 79)",1000048824,"('IDEALCOLLEGE', 75)",1000035014,SMSMEDICALCOLLEGEOFJAIPUR,2647,79
1082,"('MAYOMEDICALSCHOOL', 79)",1000048837,"('ISCHOOL', 77)",1000002555,SHIMANEMEDICALSCHOOLIZUMOSHI,4236,79
1830,"('UNIVERSITYOFBONN', 79)",1000047266,"('UNIVERSITYOFMILAN', 79)",1000049205,UNIVERSITYOFMINNESOTAMEDICALSCHOOL,3111,79
1891,"('GOAMEDICALCOLLEGE', 79)",1000046725,"('BJMEDICALCOLLEGE', 79)",1000048824,CHINAMEDICALCOLLEGETAICHUNG,4190,79
893,"('NANKAIUNIVERSITY', 79)",1000047069,"('TRAKYAUNIVERSITY', 79)",1000049789,SRIBMPATILMEDCOLLKARNATAKAUNIVERSITY,5155,79
1062,"('GOVERNMENTMEDICALCOLLEGE', 79)",1000049796,"('GOVERNMENTMEDICALCOLLEGE', 79)",1000049796,GOVERNMENTMEDICALCOLLJAMMUUNIVERSITY,5105,79
1869,"('UNIVERSITYOFIOWA', 79)",1000045006,"('UNIVERSITYOFOSLO', 79)",1000046125,UNIVERSITYOFOKLAHOMACOLLOFMEDICINE,3162,79
782,"('UNIVERSITYOFBATH', 79)",1000046167,"('UNIVERSITYOFKENT', 79)",1000046184,UNIVERSITYOFSANTIAGOFACULTYOFMEDICINE,3760,79
1031,"('UNIVERSITYOFLIMA', 79)",1000047553,"('UNIVERSITYOFPISA', 79)",1000049208,UNIVERSITYOFLISBONFACULTYOFMEDICINE,3617,79
1956,"('UTRECHTUNIVERSITY', 79)",1000049204,"('CITYUNIVERSITY', 77)",1000046512,CHRISTIAN-ALBRECHTSUNIVERSITYFACULTYOFMEDICINE,502,79
777,"('SHIGAUNIVERSITYMEDICALSCI', 79)",1000049858,"('HOSEIUNIVERSITY', 78)",1000045849,SHIHEZIUNIVERSITYMEDICALCOLL,4915,79
91,"('CLEARYUNIVERSITY', 79)",1000041028,"('BARRYUNIVERSITY', 78)",1000040455,WILLIAMCAREYUNIVERSITYCOLLOFOSTEOPATHICMEDICINE,5400,79
1952,"('BJMEDICALCOLLEGE', 79)",1000048824,"('GOAMEDICALCOLLEGE', 78)",1000046725,CHITTAGONGMEDICALCOLLEGE,488,79
1097,"('DEPAULUNIVERSITY', 79)",SF000001707,"('UNIVERSITYOFMIAMI', 79)",1000045035,FEDERALUNIVERSITYOFCAMPINAGRANDEFACOFMEDICINE,5384,79
1942,"('ASUMBITEACHERSCOLLEGE', 79)",1000046322,"('TEACHERSCOLLEGECOLUMBIAUNI', 79)",1000049265,DCTEACHERSCOLLEGE,742,79
1021,"('UNIVERSITYOFROUEN', 79)",1000000703,"('UNIVERSITYOFKIEL', 79)",1000047647,UNIVERSITYOFFIRENZEFACULTYOFMEDICINE,5103,79
973,"('DOWMEDICALCOLLEGE', 79)",1000046905,"('BJMEDICALCOLLEGE', 79)",1000048824,GANDHIMEDICALCOLLEGEVIJAYAWADAUNIV,5093,79
770,"('GOAMEDICALCOLLEGE', 79)",1000046725,"('BJMEDICALCOLLEGE', 79)",1000048824,SAWAIMANSINGHMEDICALCOLLEGEJAIPUR,4880,79
769,"('GOAMEDICALCOLLEGE', 79)",1000046725,"('BJMEDICALCOLLEGE', 79)",1000048824,PRAVARARURALMEDICALCOLLEGE,4875,79
1910,"('UNIVERSITYOFPISA', 79)",1000049208,"('DQUNIVERSITY', 75)",1000041329,UNIVERSITYDEPISAFACULTYOFMEDICINE,5010,79
1888,"('BJMEDICALCOLLEGE', 79)",1000048824,"('NEPALMEDICALCOLLEGE', 76)",1000049759,CHINGLEPUTMEDICALCOLLEGEMADRUSU,4182,79
786,"('UNIVERSITYOFTAMPA', 79)",1000045249,"('UNIVERSITYOFOSLO', 79)",1000046125,UNIVERSITYOFSAOPAULOFACULTYOFMEDICINE,3764,79
80,"('UNIVERSITYOFMARY', 79)",1000045234,"('UNIVERSITYOFBATH', 79)",1000046167,UNIVERSITYOFBARIFACULTYOFMEDICINE,5274,79
79,"('NEPALMEDICALCOLLEGE', 79)",1000049759,"('REEDCOLLEGE', 74)",1000043984,NEPALGUNJMEDCOLLEGE,5250,79
52,"('BJMEDICALCOLLEGE', 79)",1000048824,"('MGMMEDICALCOLLEGE', 79)",1000048958,SRMMEDICALCOLLEGEANDRESEARCHCENTRE,5171,79
43,"('GOAMEDICALCOLLEGE', 79)",1000046725,"('BJMEDICALCOLLEGE', 79)",1000048824,CUSHAHMEDICALCOLLEGESAURASHITRAMEDCTR,5120,79
44,"('GOAMEDICALCOLLEGE', 79)",1000046725,"('BJMEDICALCOLLEGE', 79)",1000048824,RAJAHMUTHIAHMEDICALCOLLEGE,4934,79
822,"('GOAMEDICALCOLLEGE', 79)",1000046725,"('DOWMEDICALCOLLEGE', 79)",1000046905,LAHOREMEDICALCOLLEGELAHORE,5109,79
902,"('AFRICAUNIVERSITY', 79)",1000046263,"('SOFIAUNIVERSITY', 78)",1000040358,PONTIFICIAUNIVERSITYCATOLICAFACOFMEDICINE,5391,79
820,"('UNIVERSITYOFWALES', 79)",1000047722,"('UNIVERSITYOFLAW', 78)",1000049172,UNIVERSITYOFVALENCIAFACULTYOFMEDICINE,3828,79
2049,"('BJMEDICALCOLLEGE', 79)",1000048824,"('NRSMEDICALCOLLEGE', 79)",1000049267,GUNTERMEDICALCOLLEGEANDHRAU,1128,79
806,"('UNIVERSITYOFUTAH', 79)",1000045175,"('UNIVERSITYOFBATH', 79)",1000046167,UNIVERSITYOFTHEPHILIPPINESCOLLOFMEDICINE,3804,79
71,"('UNIVERSITYOFLIEGE', 79)",1000047651,"('UNIVERSITYOFJOS', 78)",1000049219,UNIVERSITYOFSZEGEDFACULTYOFMEDICINE,5226,79
58,"('DEPAULUNIVERSITY', 79)",SF000001707,"('UNIVERSITYOFIOWA', 79)",1000045006,FEDERALUNIVERSITYOFRIOGRANDEDOSUL,5187,79
2021,"('UNIVERSITYOFROUEN', 79)",1000000703,"('DEPAULUNIVERSITY', 79)",SF000001707,FEDERALUNIVERSITYOFRIODEJANEIROMEDICALSCHOOL,931,79
1049,"('UNIVERSITYOFKENT', 79)",1000046184,"('UNIVERSITYOFBONN', 79)",1000047266,UNIVERSITYOFMONTERREYFACULTYOFMEDICINE,3654,79
931,"('GOAMEDICALCOLLEGE', 79)",1000046725,"('MEDICALCOLLEGEOHIO', 79)",1000047015,MAHARANILAXMIBAIMEDICALCOLLEGE,4602,79
932,"('ADELPHIUNIVERSITY', 79)",1000040130,"('IESDELHI', 79)",1000048564,UNIVERSITYCOLLOFMEDSCIENCESDELHIUNIVERSITY,5138,79
1041,"('UNIVERSITYOFMARY', 79)",1000045234,"('UNIVERSITYOFLIMA', 79)",1000047553,UNIVERSITYOFMANSURAFACULTYOFMEDICINE,3638,79
2028,"('DOWMEDICALCOLLEGE', 79)",1000046905,"('BJMEDICALCOLLEGE', 79)",1000048824,GANDHIMEDICALCOLLEGEOSMANIAU,1051,79
1484,"('GOAMEDICALCOLLEGE', 79)",1000046725,"('BJMEDICALCOLLEGE', 79)",1000048824,SETHGSMEDICALCOLLEGEMUMBAIU,2585,79
709,"('UNIVERSITYOFPECS', 79)",1000000630,"('UNIVERSITYOFKIEL', 79)",1000047647,UNIVERSITYOFPIERRE&MARIECURIEFACOFMEDICINE,5190,79
657,"('TALMUDICALINSTITUTE', 79)",1000022388,"('GADSDENTECHNICALINSTITUTE', 78)",1000008631,TASHKENTMEDICALINSTITUTE,4843,79
484,"('HONGIKUNIVERSITY', 79)",1000046794,"('NJALAUNIVERSITY', 78)",1000047134,PRINCEOFSONGKLAUNIVERSITYSONGKLA,2384,79
388,"('GOAMEDICALCOLLEGE', 79)",1000046725,"('DOWMEDICALCOLLEGE', 79)",1000046905,NANKINGRAILWAYMEDICALCOLLEGE,1990,79
1536,"('UNIVERSITYOFAKRON', 79)",1000045221,"('UNIVERSITYOFMARY', 79)",1000045234,UNIVERSITYOFCAIROFACULTYOFMEDICINE,3497,79
1746,"('GOAMEDICALCOLLEGE', 79)",1000046725,"('DOWMEDICALCOLLEGE', 79)",1000046905,KURNOOLMEDICALCOLLEGESRIVENKATESVARAU,1532,79
346,"('AACADEMY', 79)",1000029724,"('ACADEMYOFCHOICE', 78)",1000030355,ACADEMYOFCHINESETRADITIONALMEDICINE,14,79
566,"('LANDERUNIVERSITY', 79)",1000042677,"('ANKARAUNIVERSITY', 79)",1000049642,SRIRAMACHANDRAUNIVERSITY,4726,79
1284,"('MARIANUNIVERSITY', 79)",1000042918,"('MARIANUNIVERSITY', 79)",1000042918,MEMORIALUNIVERSITYOFNEWFOUNDLANDFACULTYOFMEDICINE,1844,79
382,"('BJMEDICALCOLLEGE', 79)",1000048824,"('MGMMEDICALCOLLEGE', 78)",1000048958,MYMENSINGHMEDICALCOLLEGE,1979,79
343,"('MERCEDCOLLEGE', 79)",1000000569,"('BERRYCOLLEGE', 75)",1000040524,GWYNEDD-MERCYCOLLEGE,5227,79
667,"('GUNMAUNIVERSITYFACMEDICINE', 79)",1000048991,"('YUNNANUNIVERSITY', 79)",1000049424,YEUNGNAMUNIVERSITYFACULTYOFMEDICINE,5203,79
342,"('DOWMEDICALCOLLEGE', 79)",1000046905,"('BJMEDICALCOLLEGE', 79)",1000048824,GANDHIMEDICALCOLLEGESECUNDERABAD,5207,79
459,"('NATIONSUNIVERSITY', 79)",1000000301,"('DEAKINUNIVERSITY', 79)",1000046604,FUNDACIONUNIVERSITYCIENCIASDELASALUDDESANJOSE,5248,79
592,"('MARYWOODUNIVERSITY', 79)",1000042955,"('MSAUNIVERSITY', 79)",1000045953,MASARYKOVYUNIVERSITY,5211,79
341,"('DOWMEDICALCOLLEGE', 79)",1000046905,"('BJMEDICALCOLLEGE', 79)",1000048824,GANDHIMEDICALCOLLEGESECUNDERABAD,5206,79
577,"('DEPAULUNIVERSITY', 79)",SF000001707,"('UNIVERSITYOFMARY', 79)",1000045234,FEDERALUNIVERSITYOFCEARAFACOFMEDICINE,5121,79
1357,"('UNIVERSITYOFMARY', 79)",1000045234,"('UNIVERSITYOFLIMA', 79)",1000047553,UNIVERSITYOFMASSACHUSETTS,3094,79
411,"('UNIVERSITYOFMARY', 79)",1000045234,"('UNIVERSITYOFLIMA', 79)",1000047553,UNIVERSITYOFMAGNAGRACIAMEDICALSCHOOL,5163,79
1368,"('UNIVERSITYOFMARY', 79)",1000045234,"('UNIVERSITYOFLIMA', 79)",1000047553,UNIVERSITYOFMASSACHUSETTS,3097,79
601,"('GOAMEDICALCOLLEGE', 79)",1000046725,"('DOWMEDICALCOLLEGE', 79)",1000046905,STBARTHOLOMEWSHOSPMEDICALCOLLEGE,2722,79
497,"('UNIVERSITYOFLIMA', 79)",1000047553,"('UNIVERSITYOFUYO', 78)",1000000345,UNIVERSITYOFCOIMBRAFACULTYOFMEDICINE,3516,79
504,"('MAHARISHIMARKANDESHWARUNIV', 79)",1000048979,"('RSWINSTITUTE', 75)",1000013228,MAHARISHIMARKANDESHWARINSTITUTEOFMEDICALSCIENCES,5337,79
1225,"('PIMAMEDICALINSTITUTE', 79)",1000048784,"('INSTITUTOEAU', 77)",1000039671,YEREVANMEDICALINSTITUTE,4368,79
1377,"('FHAACHEN', 79)",1000045814,"('RWTHAACHENFACULTYOFMEDICIN', 79)",1000046251,RHEINSCH-WESTFAELISCHETECHNISCHEAACHENFACULTYOFMEDICINE,4986,79
495,"('UNIVERSITYOFLIMA', 79)",1000047553,"('UNIVERSITYOFPISA', 79)",1000049208,NEWUNIVERSITYOFLISBONFACULTYOFMEDICINE,5233,79
1402,"('BJMEDICALCOLLEGE', 79)",1000048824,"('IDEALCOLLEGE', 75)",1000035014,STANLEYMEDICALCOLLEGEMADRASU,2798,79
1592,"('BETHELUNIVERSITY', 79)",1000040539,"('BETHELUNIVERSITY', 79)",1000040539,BETHUNEUNIVERSITYOFMEDICALSCIENCE,246,79
1694,"('SEIKEIUNIVERSITY', 79)",1000046025,"('BROWNUNIVERSITYMEDICALSCHOO', 79)",1000048714,HELSINKIUNIVERSITYMEDICALSCHOOL,1201,79
1267,"('BJMEDICALCOLLEGE', 79)",1000048824,"('TERNAMEDICALCOLLEGE', 77)",1000049922,PATNAMEDICALCOLLEGEPATNAU,2293,79
633,"('GOAMEDICALCOLLEGE', 79)",1000046725,"('BJMEDICALCOLLEGE', 79)",1000048824,PRAMUKHSWAMIMEDICALCOLLEGE,4777,79
1364,"('UNIVERSITYOFMARY', 79)",1000045234,"('UNIVERSITYOFLIMA', 79)",1000047553,UNIVERSITYOFMASSACHUSETTS,3096,79
490,"('UNIVERSITYOFUTAH', 79)",1000045175,"('UNIVERSITYOFBATH', 79)",1000046167,UNIVERSITYOFCATANIAFACULTYOFMEDICINE&SURGERY,3509,79
